0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"{'key': 'rank', 'value': '112'}","{'key': 'f500_revenues', 'value': '27754'}","{'key': 'revchange', 'value': '8.3'}","{'key': 'f500_profits', 'value': '1712.6'}","{'key': 'prftchange', 'value': '7.7'}","{'key': 'assets', 'value': '22825.1'}","{'key': 'f500_mktval', 'value': '38045.7'}","{'key': 'rankchange1000', 'value': '7'}","{'key': 'f500_ employees', 'value': '143000'}","{'key': 'rankchange', 'value': '7'}","{'key': 'name', 'value': 'Dollar General'}","{'key': 'sector', 'value': 'Retailing'}","{'key': 'f500_industry', 'value': 'Specialty Retailers: Other'}","{'key': 'hqcity', 'value': 'Goodlettsville'}","{'key': 'hqstate', 'value': 'TN'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'yes'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Dollar General'}"
"{'key': 'rank', 'value': '89'}","{'key': 'f500_revenues', 'value': '37253.4'}","{'key': 'revchange', 'value': '-5.1'}","{'key': 'f500_profits', 'value': '3700.7'}","{'key': 'prftchange', 'value': '830.1'}","{'key': 'assets', 'value': '290730.7'}","{'key': 'f500_mktval', 'value': ''}","{'key': 'rankchange1000', 'value': '-5'}","{'key': 'f500_ employees', 'value': '9896'}","{'key': 'rankchange', 'value': '-5'}","{'key': 'name', 'value': 'Massachusetts Mutual Life Insurance'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'f500_industry', 'value': 'Insurance: Life, Health (Mutual)'}","{'key': 'hqcity', 'value': 'Springfield'}","{'key': 'hqstate', 'value': 'MA'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'yes'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Massachusetts Mutual Life Insurance'}"
"{'key': 'rank', 'value': '94'}","{'key': 'f500_revenues', 'value': '35617.4'}","{'key': 'revchange', 'value': '13.5'}","{'key': 'f500_profits', 'value': '4006.3'}","{'key': 'prftchange', 'value': '74.8'}","{'key': 'assets', 'value': '173732.6'}","{'key': 'f500_mktval', 'value': ''}","{'key': 'rankchange1000', 'value': '7'}","{'key': 'f500_ employees', 'value': '35076'}","{'key': 'rankchange', 'value': '7'}","{'key': 'name', 'value': 'USAA'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'f500_industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqcity', 'value': 'San Antonio'}","{'key': 'hqstate', 'value': 'TX'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'yes'}","{'key': 'best-companies-y-n', 'value': 'yes'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'USAA'}"
"{'key': 'rank', 'value': '95'}","{'key': 'f500_revenues', 'value': '34438'}","{'key': 'revchange', 'value': '-4.3'}","{'key': 'f500_profits', 'value': '2936'}","{'key': 'prftchange', 'value': '46.1'}","{'key': 'assets', 'value': '124977'}","{'key': 'f500_mktval', 'value': '35850.4'}","{'key': 'rankchange1000', 'value': '-2'}","{'key': 'f500_ employees', 'value': '32713'}","{'key': 'rankchange', 'value': '-2'}","{'key': 'name', 'value': 'Exelon'}","{'key': 'sector', 'value': 'Energy'}","{'key': 'f500_industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqcity', 'value': 'Chicago'}","{'key': 'hqstate', 'value': 'IL'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'yes'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Exelon'}"
"{'key': 'rank', 'value': '96'}","{'key': 'f500_revenues', 'value': '33841'}","{'key': 'revchange', 'value': '12.4'}","{'key': 'f500_profits', 'value': '2248'}","{'key': 'prftchange', 'value': '-30.4'}","{'key': 'assets', 'value': '41089'}","{'key': 'f500_mktval', 'value': '50718.6'}","{'key': 'rankchange1000', 'value': '12'}","{'key': 'f500_ employees', 'value': '90000'}","{'key': 'rankchange', 'value': '12'}","{'key': 'name', 'value': 'Northrop Grumman'}","{'key': 'sector', 'value': 'Aerospace & Defense'}","{'key': 'f500_industry', 'value': 'Aerospace & Defense'}","{'key': 'hqcity', 'value': 'Falls Church'}","{'key': 'hqstate', 'value': 'VA'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'yes'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'yes'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Northrop Grumman'}"
"{'key': 'rank', 'value': '102'}","{'key': 'f500_revenues', 'value': '32293.6'}","{'key': 'revchange', 'value': '10.9'}","{'key': 'f500_profits', 'value': '1268'}","{'key': 'prftchange', 'value': '61.9'}","{'key': 'assets', 'value': '290318'}","{'key': 'f500_mktval', 'value': ''}","{'key': 'rankchange1000', 'value': '9'}","{'key': 'f500_ employees', 'value': '5964'}","{'key': 'rankchange', 'value': '9'}","{'key': 'name', 'value': 'Northwestern Mutual'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'f500_industry', 'value': 'Insurance: Life, Health (Mutual)'}","{'key': 'hqcity', 'value': 'Milwaukee'}","{'key': 'hqstate', 'value': 'WI'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'yes'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Northwestern Mutual'}"
"{'key': 'rank', 'value': '139'}","{'key': 'f500_revenues', 'value': '22588.9'}","{'key': 'revchange', 'value': '-9.9'}","{'key': 'f500_profits', 'value': '1271.1'}","{'key': 'prftchange', 'value': '-46.2'}","{'key': 'assets', 'value': '18344.7'}","{'key': 'f500_mktval', 'value': '10846.8'}","{'key': 'rankchange1000', 'value': '-19'}","{'key': 'f500_ employees', 'value': '26800'}","{'key': 'rankchange', 'value': '-19'}","{'key': 'name', 'value': 'Nucor'}","{'key': 'sector', 'value': 'Materials'}","{'key': 'f500_industry', 'value': 'Metals'}","{'key': 'hqcity', 'value': 'Charlotte'}","{'key': 'hqstate', 'value': 'NC'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'yes'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Nucor'}"
"{'key': 'rank', 'value': '83'}","{'key': 'f500_revenues', 'value': '39350'}","{'key': 'revchange', 'value': '8.7'}","{'key': 'f500_profits', 'value': '3484'}","{'key': 'prftchange', 'value': '4.2'}","{'key': 'assets', 'value': '48841'}","{'key': 'f500_mktval', 'value': '38398.1'}","{'key': 'rankchange1000', 'value': '9'}","{'key': 'f500_ employees', 'value': '102900'}","{'key': 'rankchange', 'value': '9'}","{'key': 'name', 'value': 'General Dynamics'}","{'key': 'sector', 'value': 'Aerospace & Defense'}","{'key': 'f500_industry', 'value': 'Aerospace & Defense'}","{'key': 'hqcity', 'value': 'Reston'}","{'key': 'hqstate', 'value': 'VA'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'yes'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'yes'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'General Dynamics'}"
"{'key': 'rank', 'value': '88'}","{'key': 'f500_revenues', 'value': '37266'}","{'key': 'revchange', 'value': '17'}","{'key': 'f500_profits', 'value': '8920'}","{'key': 'prftchange', 'value': '38.6'}","{'key': 'assets', 'value': '86381'}","{'key': 'f500_mktval', 'value': '189983'}","{'key': 'rankchange1000', 'value': '12'}","{'key': 'f500_ employees', 'value': '86200'}","{'key': 'rankchange', 'value': '12'}","{'key': 'name', 'value': 'Coca-Cola'}","{'key': 'sector', 'value': 'Food, Beverages & Tobacco'}","{'key': 'f500_industry', 'value': 'Beverages'}","{'key': 'hqcity', 'value': 'Atlanta'}","{'key': 'hqstate', 'value': 'GA'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'yes'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Coca-Cola'}"
"{'key': 'rank', 'value': '105'}","{'key': 'f500_revenues', 'value': '31900.5'}","{'key': 'revchange', 'value': '-2.4'}","{'key': 'f500_profits', 'value': '829.9'}","{'key': 'prftchange', 'value': '7'}","{'key': 'assets', 'value': '16447.5'}","{'key': 'f500_mktval', 'value': ''}","{'key': 'rankchange1000', 'value': '-8'}","{'key': 'f500_ employees', 'value': '10703'}","{'key': 'rankchange', 'value': '-8'}","{'key': 'name', 'value': 'CHS'}","{'key': 'sector', 'value': 'Food, Beverages & Tobacco'}","{'key': 'f500_industry', 'value': 'Food Production'}","{'key': 'hqcity', 'value': 'Inver Grove Heights'}","{'key': 'hqstate', 'value': 'MN'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'yes'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CHS'}"
"{'key': 'rank', 'value': '119'}","{'key': 'f500_revenues', 'value': '25542'}","{'key': 'revchange', 'value': '4.9'}","{'key': 'f500_profits', 'value': '3696'}","{'key': 'prftchange', 'value': '25.8'}","{'key': 'assets', 'value': '58381'}","{'key': 'f500_mktval', 'value': '113107.7'}","{'key': 'rankchange1000', 'value': '5'}","{'key': 'f500_ employees', 'value': '75000'}","{'key': 'rankchange', 'value': '5'}","{'key': 'name', 'value': 'Thermo Fisher Scientific'}","{'key': 'sector', 'value': 'Technology'}","{'key': 'f500_industry', 'value': 'Scientific,Photographic and Control Equipment'}","{'key': 'hqcity', 'value': 'Waltham'}","{'key': 'hqstate', 'value': 'MA'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Thermo Fisher Scientific'}"
"{'key': 'rank', 'value': '81'}","{'key': 'f500_revenues', 'value': '40454.4'}","{'key': 'revchange', 'value': '-1.5'}","{'key': 'f500_profits', 'value': '2460.1'}","{'key': 'prftchange', 'value': '57.6'}","{'key': 'assets', 'value': '615042.3'}","{'key': 'f500_mktval', 'value': ''}","{'key': 'rankchange1000', 'value': '-2'}","{'key': 'f500_ employees', 'value': '16533'}","{'key': 'rankchange', 'value': '-2'}","{'key': 'name', 'value': 'TIAA'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'f500_industry', 'value': 'Insurance: Life, Health (Mutual)'}","{'key': 'hqcity', 'value': 'New York'}","{'key': 'hqstate', 'value': 'NY'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'yes'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'yes'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'TIAA'}"
"{'key': 'rank', 'value': '82'}","{'key': 'f500_revenues', 'value': '39506'}","{'key': 'revchange', 'value': '-0.8'}","{'key': 'f500_profits', 'value': '11083'}","{'key': 'prftchange', 'value': '189.8'}","{'key': 'assets', 'value': '108709'}","{'key': 'f500_mktval', 'value': '152412.7'}","{'key': 'rankchange1000', 'value': '-1'}","{'key': 'f500_ employees', 'value': '136000'}","{'key': 'rankchange', 'value': '-1'}","{'key': 'name', 'value': 'Oracle'}","{'key': 'sector', 'value': 'Technology'}","{'key': 'f500_industry', 'value': 'Computer Software'}","{'key': 'hqcity', 'value': 'Redwood City'}","{'key': 'hqstate', 'value': 'CA'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'yes'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'yes'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Oracle'}"
"{'key': 'rank', 'value': '98'}","{'key': 'f500_revenues', 'value': '33669'}","{'key': 'revchange', 'value': '-1.1'}","{'key': 'f500_profits', 'value': '331'}","{'key': 'prftchange', 'value': '-0.9'}","{'key': 'assets', 'value': '29969'}","{'key': 'f500_mktval', 'value': '1021.8'}","{'key': 'rankchange1000', 'value': '-4'}","{'key': 'f500_ employees', 'value': '5000'}","{'key': 'rankchange', 'value': '-4'}","{'key': 'name', 'value': 'Plains GP Holdings'}","{'key': 'sector', 'value': 'Energy'}","{'key': 'f500_industry', 'value': 'Pipelines'}","{'key': 'hqcity', 'value': 'Houston'}","{'key': 'hqstate', 'value': 'TX'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'yes'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Plains GP Holdings'}"
"{'key': 'rank', 'value': '100'}","{'key': 'f500_revenues', 'value': '32897'}","{'key': 'revchange', 'value': '19.1'}","{'key': 'f500_profits', 'value': '85.1'}","{'key': 'prftchange', 'value': '53.3'}","{'key': 'assets', 'value': '9936.1'}","{'key': 'f500_mktval', 'value': '699.9'}","{'key': 'rankchange1000', 'value': '12'}","{'key': 'f500_ employees', 'value': '2012'}","{'key': 'rankchange', 'value': '12'}","{'key': 'name', 'value': 'StoneX Group'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'f500_industry', 'value': 'Diversified Financials'}","{'key': 'hqcity', 'value': 'New York'}","{'key': 'hqstate', 'value': 'NY'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'yes'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'StoneX Group'}"
"{'key': 'rank', 'value': '101'}","{'key': 'f500_revenues', 'value': '32789.2'}","{'key': 'revchange', 'value': '-10.3'}","{'key': 'f500_profits', 'value': '4591.3'}","{'key': 'prftchange', 'value': '10'}","{'key': 'assets', 'value': '61733.2'}","{'key': 'f500_mktval', 'value': '31305.9'}","{'key': 'rankchange1000', 'value': '-12'}","{'key': 'f500_ employees', 'value': '7300'}","{'key': 'rankchange', 'value': '-12'}","{'key': 'name', 'value': 'Enterprise Products Partners'}","{'key': 'sector', 'value': 'Energy'}","{'key': 'f500_industry', 'value': 'Pipelines'}","{'key': 'hqcity', 'value': 'Houston'}","{'key': 'hqstate', 'value': 'TX'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'yes'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Enterprise Products Partners'}"
"{'key': 'rank', 'value': '104'}","{'key': 'f500_revenues', 'value': '31904'}","{'key': 'revchange', 'value': '4.3'}","{'key': 'f500_profits', 'value': '3687'}","{'key': 'prftchange', 'value': '55.7'}","{'key': 'assets', 'value': '67887'}","{'key': 'f500_mktval', 'value': '139152.5'}","{'key': 'rankchange1000', 'value': '-1'}","{'key': 'f500_ employees', 'value': '107000'}","{'key': 'rankchange', 'value': '-1'}","{'key': 'name', 'value': 'Abbott Laboratories'}","{'key': 'sector', 'value': 'Health Care'}","{'key': 'f500_industry', 'value': 'Medical Products and Equipment'}","{'key': 'hqcity', 'value': 'Abbott Park'}","{'key': 'hqstate', 'value': 'IL'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'yes'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Abbott Laboratories'}"
"{'key': 'rank', 'value': '67'}","{'key': 'f500_revenues', 'value': '47020'}","{'key': 'revchange', 'value': '8.6'}","{'key': 'f500_profits', 'value': '6759'}","{'key': 'prftchange', 'value': '-2.3'}","{'key': 'assets', 'value': '198321'}","{'key': 'f500_mktval', 'value': '68982.7'}","{'key': 'rankchange1000', 'value': '5'}","{'key': 'f500_ employees', 'value': '64500'}","{'key': 'rankchange', 'value': '5'}","{'key': 'name', 'value': 'American Express'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'f500_industry', 'value': 'Diversified Financials'}","{'key': 'hqcity', 'value': 'New York'}","{'key': 'hqstate', 'value': 'NY'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'yes'}","{'key': 'best-companies-y-n', 'value': 'yes'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'American Express'}"
"{'key': 'rank', 'value': '84'}","{'key': 'f500_revenues', 'value': '39258'}","{'key': 'revchange', 'value': '5.1'}","{'key': 'f500_profits', 'value': '3253'}","{'key': 'prftchange', 'value': '37.4'}","{'key': 'assets', 'value': '73011'}","{'key': 'f500_mktval', 'value': '43329.7'}","{'key': 'rankchange1000', 'value': '3'}","{'key': 'f500_ employees', 'value': '73489'}","{'key': 'rankchange', 'value': '3'}","{'key': 'name', 'value': 'Deere'}","{'key': 'sector', 'value': 'Industrials'}","{'key': 'f500_industry', 'value': 'Construction and Farm Machinery'}","{'key': 'hqcity', 'value': 'Moline'}","{'key': 'hqstate', 'value': 'IL'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'yes'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Deere'}"
"{'key': 'rank', 'value': '85'}","{'key': 'f500_revenues', 'value': '39117'}","{'key': 'revchange', 'value': '7.5'}","{'key': 'f500_profits', 'value': '4029'}","{'key': 'prftchange', 'value': '108.4'}","{'key': 'assets', 'value': '23717'}","{'key': 'f500_mktval', 'value': '128857'}","{'key': 'rankchange1000', 'value': '5'}","{'key': 'f500_ employees', 'value': '76700'}","{'key': 'rankchange', 'value': '5'}","{'key': 'name', 'value': 'Nike'}","{'key': 'sector', 'value': 'Apparel'}","{'key': 'f500_industry', 'value': 'Apparel'}","{'key': 'hqcity', 'value': 'Beaverton'}","{'key': 'hqstate', 'value': 'OR'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'yes'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Nike'}"
