0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"{'key': 'rank', 'value': '279'}","{'key': 'revenues', 'value': '11290.0'}","{'key': 'revchange', 'value': '11.6'}","{'key': 'profits', 'value': '1066.0'}","{'key': 'prftchange', 'value': ''}","{'key': 'assets', 'value': '27505.0'}","{'key': 'mktval', 'value': '25990.7'}","{'key': 'rankchange1000', 'value': '14'}","{'key': 'employees', 'value': '51500'}","{'key': 'rankchange', 'value': '14'}","{'key': 'name', 'value': 'Corning'}","{'key': 'sector', 'value': 'Industrials'}","{'key': 'industry', 'value': 'Electronics, Electrical Equip.'}","{'key': 'hqcity', 'value': 'Corning'}","{'key': 'hqstate', 'value': 'NY'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Corning'}"
"{'key': 'rank', 'value': '278'}","{'key': 'revenues', 'value': '11333.4'}","{'key': 'revchange', 'value': '8.5'}","{'key': 'profits', 'value': '883.7'}","{'key': 'prftchange', 'value': '-30.3'}","{'key': 'assets', 'value': '16185.3'}","{'key': 'mktval', 'value': '15095.8'}","{'key': 'rankchange1000', 'value': '8'}","{'key': 'employees', 'value': '61000'}","{'key': 'rankchange', 'value': '8'}","{'key': 'name', 'value': 'Laboratory Corp. of America'}","{'key': 'sector', 'value': 'Health Care'}","{'key': 'industry', 'value': 'Health Care: Pharmacy and Other Services'}","{'key': 'hqcity', 'value': 'Burlington'}","{'key': 'hqstate', 'value': 'NC'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'yes'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Laboratory Corp. of America'}"
"{'key': 'rank', 'value': '277'}","{'key': 'revenues', 'value': '11458.0'}","{'key': 'revchange', 'value': '8.6'}","{'key': 'profits', 'value': '2666.0'}","{'key': 'prftchange', 'value': '-50.7'}","{'key': 'assets', 'value': '36239.0'}","{'key': 'mktval', 'value': '49860.3'}","{'key': 'rankchange1000', 'value': '7'}","{'key': 'employees', 'value': '26662'}","{'key': 'rankchange', 'value': '7'}","{'key': 'name', 'value': 'Norfolk Southern'}","{'key': 'sector', 'value': 'Transportation'}","{'key': 'industry', 'value': 'Railroads'}","{'key': 'hqcity', 'value': 'Norfolk'}","{'key': 'hqstate', 'value': 'VA'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Norfolk Southern'}"
"{'key': 'rank', 'value': '276'}","{'key': 'revenues', 'value': '11527.0'}","{'key': 'revchange', 'value': '8.8'}","{'key': 'profits', 'value': '337.0'}","{'key': 'prftchange', 'value': '-47.0'}","{'key': 'assets', 'value': '7953.0'}","{'key': 'mktval', 'value': '5251.9'}","{'key': 'rankchange1000', 'value': '6'}","{'key': 'employees', 'value': '10000'}","{'key': 'rankchange', 'value': '6'}","{'key': 'name', 'value': 'Huntsman'}","{'key': 'sector', 'value': 'Chemicals'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqcity', 'value': 'The Woodlands'}","{'key': 'hqstate', 'value': 'TX'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'yes'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Huntsman'}"
"{'key': 'rank', 'value': '275'}","{'key': 'revenues', 'value': '11534.5'}","{'key': 'revchange', 'value': '18.7'}","{'key': 'profits', 'value': '633.7'}","{'key': 'prftchange', 'value': '3.3'}","{'key': 'assets', 'value': '8044.9'}","{'key': 'mktval', 'value': '6054.5'}","{'key': 'rankchange1000', 'value': '30'}","{'key': 'employees', 'value': '15600'}","{'key': 'rankchange', 'value': '30'}","{'key': 'name', 'value': 'Reliance Steel &amp; Aluminum'}","{'key': 'sector', 'value': 'Materials'}","{'key': 'industry', 'value': 'Metals'}","{'key': 'hqcity', 'value': 'Los Angeles'}","{'key': 'hqstate', 'value': 'CA'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'yes'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Reliance Steel &amp; Aluminum'}"
"{'key': 'rank', 'value': '274'}","{'key': 'revenues', 'value': '11537.0'}","{'key': 'revchange', 'value': '1.2'}","{'key': 'profits', 'value': '1261.0'}","{'key': 'prftchange', 'value': '9.8'}","{'key': 'assets', 'value': '45987.0'}","{'key': 'mktval', 'value': '28903.8'}","{'key': 'rankchange1000', 'value': '-8'}","{'key': 'employees', 'value': '11068'}","{'key': 'rankchange', 'value': '-8'}","{'key': 'name', 'value': 'Xcel Energy'}","{'key': 'sector', 'value': 'Energy'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqcity', 'value': 'Minneapolis'}","{'key': 'hqstate', 'value': 'MN'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'yes'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Xcel Energy'}"
"{'key': 'rank', 'value': '273'}","{'key': 'revenues', 'value': '11598.5'}","{'key': 'revchange', 'value': '2.8'}","{'key': 'profits', 'value': '523.4'}","{'key': 'prftchange', 'value': '-47.4'}","{'key': 'assets', 'value': '61875.6'}","{'key': 'mktval', 'value': '7260.8'}","{'key': 'rankchange1000', 'value': '-6'}","{'key': 'employees', 'value': '9600'}","{'key': 'rankchange', 'value': '-6'}","{'key': 'name', 'value': 'Unum Group'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqcity', 'value': 'Chattanooga'}","{'key': 'hqstate', 'value': 'TN'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Unum Group'}"
"{'key': 'rank', 'value': '272'}","{'key': 'revenues', 'value': '11601.4'}","{'key': 'revchange', 'value': '4.3'}","{'key': 'profits', 'value': '157.8'}","{'key': 'prftchange', 'value': '-26.1'}","{'key': 'assets', 'value': '5001.1'}","{'key': 'mktval', 'value': '1186.6'}","{'key': 'rankchange1000', 'value': '1'}","{'key': 'employees', 'value': '14570'}","{'key': 'rankchange', 'value': '1'}","{'key': 'name', 'value': 'Group 1 Automotive'}","{'key': 'sector', 'value': 'Retailing'}","{'key': 'industry', 'value': 'Automotive Retailing, Services'}","{'key': 'hqcity', 'value': 'Houston'}","{'key': 'hqstate', 'value': 'TX'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Group 1 Automotive'}"
"{'key': 'rank', 'value': '271'}","{'key': 'revenues', 'value': '11635.0'}","{'key': 'revchange', 'value': '5.9'}","{'key': 'profits', 'value': '454.0'}","{'key': 'prftchange', 'value': '21.4'}","{'key': 'assets', 'value': '16554.0'}","{'key': 'mktval', 'value': '19335.0'}","{'key': 'rankchange1000', 'value': '6'}","{'key': 'employees', 'value': '17500'}","{'key': 'rankchange', 'value': '6'}","{'key': 'name', 'value': 'Ball'}","{'key': 'sector', 'value': 'Materials'}","{'key': 'industry', 'value': 'Packaging, Containers'}","{'key': 'hqcity', 'value': 'Broomfield'}","{'key': 'hqstate', 'value': 'CO'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Ball'}"
"{'key': 'rank', 'value': '270'}","{'key': 'revenues', 'value': '11650.4'}","{'key': 'revchange', 'value': '-3.5'}","{'key': 'profits', 'value': '-70.5'}","{'key': 'prftchange', 'value': ''}","{'key': 'assets', 'value': '17016.3'}","{'key': 'mktval', 'value': ''}","{'key': 'rankchange1000', 'value': '-17'}","{'key': 'employees', 'value': '12740'}","{'key': 'rankchange', 'value': '-17'}","{'key': 'name', 'value': 'Farmers Insurance Exchange'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Mutual)'}","{'key': 'hqcity', 'value': 'Woodland Hills'}","{'key': 'hqstate', 'value': 'CA'}","{'key': 'rankgain', 'value': 'no'}","{'key': 'rankdrop', 'value': 'yes'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Farmers Insurance Exchange'}"
"{'key': 'rank', 'value': '269'}","{'key': 'revenues', 'value': '11687.0'}","{'key': 'revchange', 'value': '4.3'}","{'key': 'profits', 'value': '1049.0'}","{'key': 'prftchange', 'value': '309.8'}","{'key': 'assets', 'value': '60638.0'}","{'key': 'mktval', 'value': '34508.6'}","{'key': 'rankchange1000', 'value': '2'}","{'key': 'employees', 'value': '16823'}","{'key': 'rankchange', 'value': '2'}","{'key': 'name', 'value': 'Sempra Energy'}","{'key': 'sector', 'value': 'Energy'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqcity', 'value': 'San Diego'}","{'key': 'hqstate', 'value': 'CA'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'yes'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Sempra Energy'}"
"{'key': 'rank', 'value': '268'}","{'key': 'revenues', 'value': '11716.0'}","{'key': 'revchange', 'value': '20.6'}","{'key': 'profits', 'value': '4141.0'}","{'key': 'prftchange', 'value': '35.9'}","{'key': 'assets', 'value': '13292.0'}","{'key': 'mktval', 'value': '108813.4'}","{'key': 'rankchange1000', 'value': '38'}","{'key': 'employees', 'value': '13277'}","{'key': 'rankchange', 'value': '38'}","{'key': 'name', 'value': 'Nvidia'}","{'key': 'sector', 'value': 'Technology'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqcity', 'value': 'Santa Clara'}","{'key': 'hqstate', 'value': 'CA'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'yes'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'yes'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'yes'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'yes'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Nvidia'}"
"{'key': 'rank', 'value': '267'}","{'key': 'revenues', 'value': '11763.0'}","{'key': 'revchange', 'value': '26.8'}","{'key': 'profits', 'value': '55.0'}","{'key': 'prftchange', 'value': '-73.4'}","{'key': 'assets', 'value': '13232.0'}","{'key': 'mktval', 'value': '1793.2'}","{'key': 'rankchange1000', 'value': '53'}","{'key': 'employees', 'value': '81000'}","{'key': 'rankchange', 'value': '53'}","{'key': 'name', 'value': 'Tenneco'}","{'key': 'sector', 'value': 'Motor Vehicles & Parts'}","{'key': 'industry', 'value': 'Motor Vehicles and Parts'}","{'key': 'hqcity', 'value': 'Lake Forest'}","{'key': 'hqstate', 'value': 'IL'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Tenneco'}"
"{'key': 'rank', 'value': '266'}","{'key': 'revenues', 'value': '11763.1'}","{'key': 'revchange', 'value': '9.2'}","{'key': 'profits', 'value': '466.8'}","{'key': 'prftchange', 'value': '-76.2'}","{'key': 'assets', 'value': '30210.7'}","{'key': 'mktval', 'value': '13777.3'}","{'key': 'rankchange1000', 'value': '14'}","{'key': 'employees', 'value': '74500'}","{'key': 'rankchange', 'value': '14'}","{'key': 'name', 'value': 'MGM Resorts International'}","{'key': 'sector', 'value': 'Hotels, Restaurants & Leisure'}","{'key': 'industry', 'value': 'Hotels, Casinos, Resorts'}","{'key': 'hqcity', 'value': 'Las Vegas'}","{'key': 'hqstate', 'value': 'NV'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'yes'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'MGM Resorts International'}"
"{'key': 'rank', 'value': '265'}","{'key': 'revenues', 'value': '11821.4'}","{'key': 'revchange', 'value': '17.2'}","{'key': 'profits', 'value': '265.7'}","{'key': 'prftchange', 'value': '8.4'}","{'key': 'assets', 'value': '5384.0'}","{'key': 'mktval', 'value': '2147.0'}","{'key': 'rankchange1000', 'value': '29'}","{'key': 'employees', 'value': '13643'}","{'key': 'rankchange', 'value': '29'}","{'key': 'name', 'value': 'Lithia Motors'}","{'key': 'sector', 'value': 'Retailing'}","{'key': 'industry', 'value': 'Automotive Retailing, Services'}","{'key': 'hqcity', 'value': 'Medford'}","{'key': 'hqstate', 'value': 'OR'}","{'key': 'rankgain', 'value': 'yes'}","{'key': 'rankdrop', 'value': 'no'}","{'key': 'newcomer', 'value': 'no'}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Lithia Motors'}"
