0,1,2,3,4,5
"{'key': 'rank', 'value': '366'}","{'key': 'revenues', 'value': '6699.00'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Jackson'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CMS Energy Corporation'}"
"{'key': 'rank', 'value': '386'}","{'key': 'revenues', 'value': '6220.00'}","{'key': 'industry', 'value': 'Health Care: Pharmacy and Other Services'}","{'key': 'hqCity', 'value': 'Covington'}","{'key': 'hqState', 'value': 'KY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Omnicare, Inc.'}"
"{'key': 'rank', 'value': '387'}","{'key': 'revenues', 'value': '6216.80'}","{'key': 'industry', 'value': 'Real estate'}","{'key': 'hqCity', 'value': 'Denver'}","{'key': 'hqState', 'value': 'CO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'ProLogis'}"
"{'key': 'rank', 'value': '383'}","{'key': 'revenues', 'value': '6307.30'}","{'key': 'industry', 'value': 'Motor Vehicles and Parts'}","{'key': 'hqCity', 'value': 'Oshkosh'}","{'key': 'hqState', 'value': 'WI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Oshkosh Corporation'}"
"{'key': 'rank', 'value': '384'}","{'key': 'revenues', 'value': '6304.90'}","{'key': 'industry', 'value': 'Wholesalers: Food and Grocery'}","{'key': 'hqCity', 'value': 'Richmond'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Performance Food Group Company'}"
"{'key': 'rank', 'value': '385'}","{'key': 'revenues', 'value': '6237.00'}","{'key': 'industry', 'value': 'Engineering, Construction'}","{'key': 'hqCity', 'value': 'Omaha'}","{'key': 'hqState', 'value': 'NE'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""Peter Kiewit Sons', Inc.""}"
"{'key': 'rank', 'value': '388'}","{'key': 'revenues', 'value': '6208.80'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqCity', 'value': 'Seattle'}","{'key': 'hqState', 'value': 'WA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Safeco Corporation'}"
"{'key': 'rank', 'value': '389'}","{'key': 'revenues', 'value': '6205.80'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqCity', 'value': 'San Mateo'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Franklin Resources, Inc.'}"
"{'key': 'rank', 'value': '390'}","{'key': 'revenues', 'value': '6193.00'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqCity', 'value': 'Austin'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Hormel Foods Corporation'}"
"{'key': 'rank', 'value': '391'}","{'key': 'revenues', 'value': '6193.00'}","{'key': 'industry', 'value': 'Computers, Office Equipment'}","{'key': 'hqCity', 'value': 'Dayton'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NCR Corporation'}"
"{'key': 'rank', 'value': '392'}","{'key': 'revenues', 'value': '6190.60'}","{'key': 'industry', 'value': 'Beverages'}","{'key': 'hqCity', 'value': 'Denver'}","{'key': 'hqState', 'value': 'CO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Molson Coors Brewing Company'}"
"{'key': 'rank', 'value': '376'}","{'key': 'revenues', 'value': '6528.50'}","{'key': 'industry', 'value': 'Metals'}","{'key': 'hqCity', 'value': 'Beachwood'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Aleris International, Inc.'}"
"{'key': 'rank', 'value': '377'}","{'key': 'revenues', 'value': '6418.00'}","{'key': 'industry', 'value': 'Wholesalers: Diversified'}","{'key': 'hqCity', 'value': 'Lake Forest'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'W.W. Grainger, Inc.'}"
"{'key': 'rank', 'value': '378'}","{'key': 'revenues', 'value': '6410.90'}","{'key': 'industry', 'value': 'Home Equipment, Furnishings'}","{'key': 'hqCity', 'value': 'Atlanta'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Newell Rubbermaid Inc.'}"
"{'key': 'rank', 'value': '379'}","{'key': 'revenues', 'value': '6393.00'}","{'key': 'industry', 'value': 'Automotive Retailing, Services'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Group 1 Automotive, Inc.'}"
"{'key': 'rank', 'value': '380'}","{'key': 'revenues', 'value': '6392.80'}","{'key': 'industry', 'value': 'Medical Products and Equipment'}","{'key': 'hqCity', 'value': 'Franklin Lakes'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Becton, Dickinson and Company'}"
"{'key': 'rank', 'value': '381'}","{'key': 'revenues', 'value': '6365.00'}","{'key': 'industry', 'value': 'Telecommunications'}","{'key': 'hqCity', 'value': 'Overland Park'}","{'key': 'hqState', 'value': 'KS'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Embarq Corporation'}"
"{'key': 'rank', 'value': '382'}","{'key': 'revenues', 'value': '6307.80'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Pasadena'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Avery Dennison Corporation'}"
"{'key': 'rank', 'value': '400'}","{'key': 'revenues', 'value': '6118.10'}","{'key': 'industry', 'value': 'Waste Management'}","{'key': 'hqCity', 'value': 'Phoenix'}","{'key': 'hqState', 'value': 'AZ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Allied Waste Industries, Inc.'}"
"{'key': 'rank', 'value': '393'}","{'key': 'revenues', 'value': '6184.00'}","{'key': 'industry', 'value': 'Motor Vehicles and Parts'}","{'key': 'hqCity', 'value': 'Lake Forest'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Tenneco Inc.'}"
"{'key': 'rank', 'value': '394'}","{'key': 'revenues', 'value': '6169.80'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Memphis'}","{'key': 'hqState', 'value': 'TN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'AutoZone, Inc.'}"
"{'key': 'rank', 'value': '395'}","{'key': 'revenues', 'value': '6166.20'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Westlake'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'TravelCenters of America LLC'}"
"{'key': 'rank', 'value': '396'}","{'key': 'revenues', 'value': '6153.00'}","{'key': 'industry', 'value': 'Hotels, Casinos, Resorts'}","{'key': 'hqCity', 'value': 'White Plains'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Starwood Hotels &amp; Resorts Worldwide, Inc.'}"
"{'key': 'rank', 'value': '397'}","{'key': 'revenues', 'value': '6143.00'}","{'key': 'industry', 'value': 'Transportation Equipment'}","{'key': 'hqCity', 'value': 'Milwaukee'}","{'key': 'hqState', 'value': 'WI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Harley-Davidson, Inc.'}"
"{'key': 'rank', 'value': '398'}","{'key': 'revenues', 'value': '6132.60'}","{'key': 'industry', 'value': 'Insurance: Life, Health (Mutual)'}","{'key': 'hqCity', 'value': 'Minneapolis'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Thrivent Financial for Lutherans'}"
"{'key': 'rank', 'value': '399'}","{'key': 'revenues', 'value': '6129.80'}","{'key': 'industry', 'value': 'Computers, Office Equipment'}","{'key': 'hqCity', 'value': 'Stamford'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Pitney Bowes Inc.'}"
"{'key': 'rank', 'value': '702'}","{'key': 'revenues', 'value': '2851.00'}","{'key': 'industry', 'value': 'Electronics, Electrical Equip.'}","{'key': 'hqCity', 'value': 'Wallingford'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Amphenol Corporation'}"
"{'key': 'rank', 'value': '703'}","{'key': 'revenues', 'value': '2844.30'}","{'key': 'industry', 'value': 'Diversified Outsourcing Services'}","{'key': 'hqCity', 'value': 'Cincinnati'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Convergys Corporation'}"
"{'key': 'rank', 'value': '704'}","{'key': 'revenues', 'value': '2842.80'}","{'key': 'industry', 'value': 'Diversified Outsourcing Services'}","{'key': 'hqCity', 'value': 'San Francisco'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'ABM Industries, Incorporated'}"
"{'key': 'rank', 'value': '705'}","{'key': 'revenues', 'value': '2842.00'}","{'key': 'industry', 'value': 'Airlines'}","{'key': 'hqCity', 'value': 'Forest Hills'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Jetblue Airways Corporation'}"
"{'key': 'rank', 'value': '706'}","{'key': 'revenues', 'value': '2836.10'}","{'key': 'industry', 'value': 'Network and Other Communications Equipment'}","{'key': 'hqCity', 'value': 'Sunnyvale'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Juniper Networks, Inc.'}"
"{'key': 'rank', 'value': '707'}","{'key': 'revenues', 'value': '2821.10'}","{'key': 'industry', 'value': 'Aerospace and Defense'}","{'key': 'hqCity', 'value': 'Parsippany'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'DRS Technologies, Inc.'}"
"{'key': 'rank', 'value': '501'}","{'key': 'revenues', 'value': '4618.00'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'Dallas'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Comerica Incorporated'}"
"{'key': 'rank', 'value': '715'}","{'key': 'revenues', 'value': '2760.30'}","{'key': 'industry', 'value': 'Oil and Gas Equipment, Services'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Pride International, Inc.'}"
"{'key': 'rank', 'value': '716'}","{'key': 'revenues', 'value': '2756.70'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Deerfield'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CF Industries Holdings, Inc.'}"
"{'key': 'rank', 'value': '717'}","{'key': 'revenues', 'value': '2754.30'}","{'key': 'industry', 'value': 'Wholesalers: Food and Grocery'}","{'key': 'hqCity', 'value': 'Dayville'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'United Natural Foods, Inc.'}"
"{'key': 'rank', 'value': '718'}","{'key': 'revenues', 'value': '2739.80'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'Norwood'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Analog Devices, Inc.'}"
"{'key': 'rank', 'value': '719'}","{'key': 'revenues', 'value': '2739.40'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'Chandler'}","{'key': 'hqState', 'value': 'AZ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Amkor Technology, Inc.'}"
"{'key': 'rank', 'value': '720'}","{'key': 'revenues', 'value': '2737.90'}","{'key': 'industry', 'value': 'Engineering, Construction'}","{'key': 'hqCity', 'value': 'Watsonville'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Granite Construction Incorporated'}"
"{'key': 'rank', 'value': '721'}","{'key': 'revenues', 'value': '2731.20'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'San Jose'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Kla-Tencor Corporation'}"
"{'key': 'rank', 'value': '722'}","{'key': 'revenues', 'value': '2730.00'}","{'key': 'industry', 'value': 'Diversified Outsourcing Services'}","{'key': 'hqCity', 'value': 'Boston'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Iron Mountain Incorporated'}"
"{'key': 'rank', 'value': '708'}","{'key': 'revenues', 'value': '2815.00'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqCity', 'value': 'Atlanta'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Mirant Corporation'}"
"{'key': 'rank', 'value': '709'}","{'key': 'revenues', 'value': '2804.30'}","{'key': 'industry', 'value': 'Computer Peripherals'}","{'key': 'hqCity', 'value': 'Sunnyvale'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NetApp, Inc.'}"
"{'key': 'rank', 'value': '710'}","{'key': 'revenues', 'value': '2798.40'}","{'key': 'industry', 'value': 'Wholesalers: Health Care'}","{'key': 'hqCity', 'value': 'St. Paul'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Patterson Companies, Inc.'}"
"{'key': 'rank', 'value': '711'}","{'key': 'revenues', 'value': '2794.80'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Clifton'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Linens Holding Company'}"
"{'key': 'rank', 'value': '712'}","{'key': 'revenues', 'value': '2786.80'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqCity', 'value': 'Worcester'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Hanover Insurance Group, Inc.'}"
"{'key': 'rank', 'value': '713'}","{'key': 'revenues', 'value': '2779.90'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Port Washington'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Systemax Inc.'}"
"{'key': 'rank', 'value': '714'}","{'key': 'revenues', 'value': '2761.30'}","{'key': 'industry', 'value': 'Medical Products and Equipment'}","{'key': 'hqCity', 'value': 'Fullerton'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Beckman Coulter, Inc.'}"
"{'key': 'rank', 'value': '733'}","{'key': 'revenues', 'value': '2678.90'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Coach, Inc.'}"
"{'key': 'rank', 'value': '732'}","{'key': 'revenues', 'value': '2680.30'}","{'key': 'industry', 'value': 'Publishing, Printing'}","{'key': 'hqCity', 'value': 'Cary'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'R.H. Donnelley Corporation'}"
"{'key': 'rank', 'value': '734'}","{'key': 'revenues', 'value': '2672.40'}","{'key': 'industry', 'value': 'Health Care: Medical Facilities'}","{'key': 'hqCity', 'value': 'Nashville'}","{'key': 'hqState', 'value': 'TN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Vanguard Health Systems, Inc.'}"
"{'key': 'rank', 'value': '735'}","{'key': 'revenues', 'value': '2670.70'}","{'key': 'industry', 'value': 'Engineering, Construction'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Quanta Services, Inc.'}"
"{'key': 'rank', 'value': '736'}","{'key': 'revenues', 'value': '2666.00'}","{'key': 'industry', 'value': 'Pharmaceuticals'}","{'key': 'hqCity', 'value': 'Canonsburg'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Mylan Inc.'}"
