0,1,2,3,4,5
"{'key': 'rank', 'value': '731'}","{'key': 'revenues', 'value': '2784.30'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqCity', 'value': 'Baltimore'}","{'key': 'hqState', 'value': 'MD'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Legg Mason, Inc.'}"
"{'key': 'rank', 'value': '732'}","{'key': 'revenues', 'value': '2777.30'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqCity', 'value': 'Los Angeles'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Mercury General Corporation'}"
"{'key': 'rank', 'value': '733'}","{'key': 'revenues', 'value': '2776.40'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'Chandler'}","{'key': 'hqState', 'value': 'AZ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Amkor Technology, Inc.'}"
"{'key': 'rank', 'value': '734'}","{'key': 'revenues', 'value': '2773.40'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqCity', 'value': 'Thomasville'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Flowers Foods, Inc.'}"
"{'key': 'rank', 'value': '735'}","{'key': 'revenues', 'value': '2772.50'}","{'key': 'industry', 'value': 'Pharmaceuticals'}","{'key': 'hqCity', 'value': 'Allegan'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Perrigo Company'}"
"{'key': 'rank', 'value': '736'}","{'key': 'revenues', 'value': '2767.50'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqCity', 'value': 'Omaha'}","{'key': 'hqState', 'value': 'NE'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'TD Ameritrade Holding Corporation'}"
"{'key': 'rank', 'value': '737'}","{'key': 'revenues', 'value': '2766.90'}","{'key': 'industry', 'value': 'Specialty Retailers: Other'}","{'key': 'hqCity', 'value': 'Winona'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Fastenal Company'}"
"{'key': 'rank', 'value': '711'}","{'key': 'revenues', 'value': '2874.70'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'Portland'}","{'key': 'hqState', 'value': 'OR'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'StanCorp Financial Group, Inc.'}"
"{'key': 'rank', 'value': '712'}","{'key': 'revenues', 'value': '2871.60'}","{'key': 'industry', 'value': 'Electronics, Electrical Equip.'}","{'key': 'hqCity', 'value': 'Shelton'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Hubbell Incorporated'}"
"{'key': 'rank', 'value': '713'}","{'key': 'revenues', 'value': '2870.00'}","{'key': 'industry', 'value': 'Information Technology Services'}","{'key': 'hqCity', 'value': 'Fairfax'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'ManTech International Corporation'}"
"{'key': 'rank', 'value': '714'}","{'key': 'revenues', 'value': '2869.00'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Baton Rouge'}","{'key': 'hqState', 'value': 'LA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Albemarle Corporation'}"
"{'key': 'rank', 'value': '715'}","{'key': 'revenues', 'value': '2869.00'}","{'key': 'industry', 'value': 'Entertainment'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Warner Music Group Corp.'}"
"{'key': 'rank', 'value': '716'}","{'key': 'revenues', 'value': '2864.50'}","{'key': 'industry', 'value': 'Airlines'}","{'key': 'hqCity', 'value': 'Indianapolis'}","{'key': 'hqState', 'value': 'IN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Republic Airways Holdings Inc.'}"
"{'key': 'rank', 'value': '717'}","{'key': 'revenues', 'value': '2863.50'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Avon Lake'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'PolyOne Corporation'}"
"{'key': 'rank', 'value': '718'}","{'key': 'revenues', 'value': '2859.50'}","{'key': 'industry', 'value': 'Building Materials, Glass'}","{'key': 'hqCity', 'value': 'Lancaster'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Armstrong World Industries, Inc.'}"
"{'key': 'rank', 'value': '719'}","{'key': 'revenues', 'value': '2853.50'}","{'key': 'industry', 'value': 'Motor Vehicles and Parts'}","{'key': 'hqCity', 'value': 'Novi'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Cooper-Standard Holdings Inc.'}"
"{'key': 'rank', 'value': '720'}","{'key': 'revenues', 'value': '2839.70'}","{'key': 'industry', 'value': 'zMiscellaneous'}","{'key': 'hqCity', 'value': 'Voorhees'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'American Water Works Company, Inc.'}"
"{'key': 'rank', 'value': '721'}","{'key': 'revenues', 'value': '2835.80'}","{'key': 'industry', 'value': 'Computers, Office Equipment'}","{'key': 'hqCity', 'value': 'North Canton'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Diebold, Incorporated'}"
"{'key': 'rank', 'value': '722'}","{'key': 'revenues', 'value': '2811.20'}","{'key': 'industry', 'value': 'Specialty Retailers: Other'}","{'key': 'hqCity', 'value': 'Sidney'}","{'key': 'hqState', 'value': 'NE'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""Cabela's Incorporated""}"
"{'key': 'rank', 'value': '723'}","{'key': 'revenues', 'value': '2809.90'}","{'key': 'industry', 'value': 'Real estate'}","{'key': 'hqCity', 'value': 'Chicago'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'General Growth Properties, Inc.'}"
"{'key': 'rank', 'value': '701'}","{'key': 'revenues', 'value': '2943.30'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Las Vegas'}","{'key': 'hqState', 'value': 'NV'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NV Energy, Inc.'}"
"{'key': 'rank', 'value': '702'}","{'key': 'revenues', 'value': '2942.30'}","{'key': 'industry', 'value': 'Petroleum Refining'}","{'key': 'hqCity', 'value': 'Warren'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'United Refining Company'}"
"{'key': 'rank', 'value': '703'}","{'key': 'revenues', 'value': '2930.40'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Boston'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NStar'}"
"{'key': 'rank', 'value': '704'}","{'key': 'revenues', 'value': '2924.40'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Marysville'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Scotts Miracle-Gro Company'}"
"{'key': 'rank', 'value': '705'}","{'key': 'revenues', 'value': '2914.00'}","{'key': 'industry', 'value': 'Specialty Retailers: Apparel'}","{'key': 'hqCity', 'value': 'Suffern'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Ascena Retail Group, Inc.'}"
"{'key': 'rank', 'value': '706'}","{'key': 'revenues', 'value': '2907.20'}","{'key': 'industry', 'value': 'Aerospace and Defense'}","{'key': 'hqCity', 'value': 'Wayne'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Triumph Group, Inc.'}"
"{'key': 'rank', 'value': '707'}","{'key': 'revenues', 'value': '2896.40'}","{'key': 'industry', 'value': 'Medical Products and Equipment'}","{'key': 'hqCity', 'value': 'Murray Hill'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'C.R. Bard, Inc.'}"
"{'key': 'rank', 'value': '708'}","{'key': 'revenues', 'value': '2887.60'}","{'key': 'industry', 'value': 'Education'}","{'key': 'hqCity', 'value': 'Pittsburgh'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Education Management Corporation'}"
"{'key': 'rank', 'value': '709'}","{'key': 'revenues', 'value': '2887.50'}","{'key': 'industry', 'value': 'Motor Vehicles and Parts'}","{'key': 'hqCity', 'value': 'Milton'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Exide Technologies'}"
"{'key': 'rank', 'value': '710'}","{'key': 'revenues', 'value': '2882.20'}","{'key': 'industry', 'value': 'Specialty Retailers: Other'}","{'key': 'hqCity', 'value': 'Plano'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Rent-A-Center, Inc.'}"
"{'key': 'rank', 'value': '400'}","{'key': 'revenues', 'value': '6113.30'}","{'key': 'industry', 'value': 'Specialty Retailers: Other'}","{'key': 'hqCity', 'value': 'Phoenix'}","{'key': 'hqState', 'value': 'AZ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'PetSmart, Inc.'}"
"{'key': 'rank', 'value': '384'}","{'key': 'revenues', 'value': '6336.00'}","{'key': 'industry', 'value': 'Publishing, Printing'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The McGraw-Hill Companies, Inc.'}"
"{'key': 'rank', 'value': '385'}","{'key': 'revenues', 'value': '6318.40'}","{'key': 'industry', 'value': 'Health Care: Insurance and Managed Care'}","{'key': 'hqCity', 'value': 'Virginia Beach'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'AMERIGROUP Corporation'}"
"{'key': 'rank', 'value': '386'}","{'key': 'revenues', 'value': '6270.10'}","{'key': 'industry', 'value': 'Wholesalers: Diversified'}","{'key': 'hqCity', 'value': 'Glenview'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Anixter International Inc.'}"
"{'key': 'rank', 'value': '387'}","{'key': 'revenues', 'value': '6267.20'}","{'key': 'industry', 'value': 'Aerospace and Defense'}","{'key': 'hqCity', 'value': 'Portland'}","{'key': 'hqState', 'value': 'OR'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Precision Castparts Corp.'}"
"{'key': 'rank', 'value': '388'}","{'key': 'revenues', 'value': '6266.00'}","{'key': 'industry', 'value': 'Toys, Sporting Goods'}","{'key': 'hqCity', 'value': 'El Segundo'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Mattel, Inc.'}"
"{'key': 'rank', 'value': '389'}","{'key': 'revenues', 'value': '6239.90'}","{'key': 'industry', 'value': 'Health Care: Pharmacy and Other Services'}","{'key': 'hqCity', 'value': 'Covington'}","{'key': 'hqState', 'value': 'KY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Omnicare, Inc.'}"
"{'key': 'rank', 'value': '390'}","{'key': 'revenues', 'value': '6219.40'}","{'key': 'industry', 'value': 'Food Production'}","{'key': 'hqCity', 'value': 'Westchester'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Corn Products International, Inc.'}"
"{'key': 'rank', 'value': '391'}","{'key': 'revenues', 'value': '6190.00'}","{'key': 'industry', 'value': 'Computer Software'}","{'key': 'hqCity', 'value': 'Mountain View'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Symantec Corporation'}"
"{'key': 'rank', 'value': '392'}","{'key': 'revenues', 'value': '6170.50'}","{'key': 'industry', 'value': 'Specialty Retailers: Other'}","{'key': 'hqCity', 'value': 'Roanoke'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Advance Auto Parts, Inc.'}"
"{'key': 'rank', 'value': '393'}","{'key': 'revenues', 'value': '6163.40'}","{'key': 'industry', 'value': 'Wholesalers: Food and Grocery'}","{'key': 'hqCity', 'value': 'South San Francisco'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Core-Mark Holding Company, Inc.'}"
"{'key': 'rank', 'value': '394'}","{'key': 'revenues', 'value': '6161.40'}","{'key': 'industry', 'value': 'Entertainment'}","{'key': 'hqCity', 'value': 'San Antonio'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CC Media Holdings, Inc.'}"
"{'key': 'rank', 'value': '395'}","{'key': 'revenues', 'value': '6150.50'}","{'key': 'industry', 'value': 'Transportation and Logistics'}","{'key': 'hqCity', 'value': 'Seattle'}","{'key': 'hqState', 'value': 'WA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Expeditors International of Washington, Inc.'}"
"{'key': 'rank', 'value': '396'}","{'key': 'revenues', 'value': '6129.80'}","{'key': 'industry', 'value': 'Pharmaceuticals'}","{'key': 'hqCity', 'value': 'Canonsburg'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Mylan Inc.'}"
"{'key': 'rank', 'value': '397'}","{'key': 'revenues', 'value': '6125.70'}","{'key': 'industry', 'value': 'Wholesalers: Diversified'}","{'key': 'hqCity', 'value': 'Pittsburgh'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'WESCO International, Inc.'}"
"{'key': 'rank', 'value': '398'}","{'key': 'revenues', 'value': '6121.20'}","{'key': 'industry', 'value': 'Information Technology Services'}","{'key': 'hqCity', 'value': 'Teaneck'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Cognizant Technology Solutions Corporation'}"
"{'key': 'rank', 'value': '399'}","{'key': 'revenues', 'value': '6117.20'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqCity', 'value': 'Canonsburg'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CONSOL Energy Inc.'}"
"{'key': 'rank', 'value': '369'}","{'key': 'revenues', 'value': '6719.30'}","{'key': 'industry', 'value': 'Telecommunications'}","{'key': 'hqCity', 'value': 'Reston'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NII Holdings, Inc.'}"
"{'key': 'rank', 'value': '370'}","{'key': 'revenues', 'value': '6714.00'}","{'key': 'industry', 'value': 'Financial Data Services'}","{'key': 'hqCity', 'value': 'Purchase'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'MasterCard Incorporated'}"
"{'key': 'rank', 'value': '371'}","{'key': 'revenues', 'value': '6679.90'}","{'key': 'industry', 'value': 'Home Equipment, Furnishings'}","{'key': 'hqCity', 'value': 'Rye'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Jarden Corporation'}"
"{'key': 'rank', 'value': '372'}","{'key': 'revenues', 'value': '6673.00'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'Cincinnati'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Fifth Third Bancorp'}"
"{'key': 'rank', 'value': '373'}","{'key': 'revenues', 'value': '6630.50'}","{'key': 'industry', 'value': 'Specialty Retailers: Other'}","{'key': 'hqCity', 'value': 'Chesapeake'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Dollar Tree, Inc.'}"
"{'key': 'rank', 'value': '374'}","{'key': 'revenues', 'value': '6618.00'}","{'key': 'industry', 'value': 'Forest and Paper Products'}","{'key': 'hqCity', 'value': 'Federal Way'}","{'key': 'hqState', 'value': 'WA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Weyerhaeuser Company'}"
"{'key': 'rank', 'value': '375'}","{'key': 'revenues', 'value': '6615.00'}","{'key': 'industry', 'value': 'Scientific,Photographic and Control Equipment'}","{'key': 'hqCity', 'value': 'Santa Clara'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Agilent Technologies, Inc.'}"
"{'key': 'rank', 'value': '376'}","{'key': 'revenues', 'value': '6602.40'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'San Jose'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Sanmina-SCI Corporation'}"
"{'key': 'rank', 'value': '377'}","{'key': 'revenues', 'value': '6575.30'}","{'key': 'industry', 'value': 'Pipelines'}","{'key': 'hqCity', 'value': 'San Antonio'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NuStar Energy L.P.'}"
